Date,EEM,GLD,HYG,IWM,QQQ,SPY,TLT,USO,UUP
2025-06-17,45.714778900146484,311.94000244140625,74.90535736083984,206.40618896484375,525.953369140625,589.2398071289062,82.72687530517578,82.30000305175781,26.475786209106445
2025-06-18,45.7049674987793,310.260009765625,75.01852416992188,207.49488830566406,525.8639526367188,589.1510009765625,82.8703384399414,82.2699966430664,26.52413558959961
2025-06-20,45.44015884399414,310.1300048828125,75.25428771972656,207.0594024658203,523.7167358398438,587.7673950195312,82.71730041503906,83.12000274658203,26.49512481689453
2025-06-23,45.81285858154297,311.0799865722656,75.39573669433594,209.5930938720703,529.1017456054688,593.5730590820312,82.98509979248047,76.41000366210938,26.38875961303711
2025-06-24,46.99961853027344,306.19000244140625,75.60321044921875,212.26535034179688,537.1928100585938,600.1304321289062,83.5876235961914,73.0,26.253381729125977
2025-06-25,47.03884506225586,307.1199951171875,75.58436584472656,209.79103088378906,538.566162109375,600.4666748046875,83.69283294677734,73.30999755859375,26.185693740844727
2025-06-26,47.35270309448242,306.7799987792969,75.80125427246094,213.1956787109375,543.6018676757812,605.1646118164062,84.11361694335938,73.58999633789062,26.07932472229004
2025-06-27,47.166351318359375,301.2200012207031,75.76351928710938,213.26495361328125,545.4629516601562,608.1713256835938,83.57804870605469,73.27999877929688,26.127676010131836
2025-06-30,47.313472747802734,304.8299865722656,76.05587005615234,213.57176208496094,548.9960327148438,611.0791015625,84.4005355834961,73.11000061035156,25.992298126220703
2025-07-01,47.4017448425293,307.54998779296875,75.96015930175781,215.76895141601562,544.3681640625,610.8812866210938,84.60980224609375,73.93000030517578,25.982629776000977
2025-07-02,47.60770797729492,309.25,76.102294921875,218.7578887939453,548.159912109375,613.6505737304688,84.07223510742188,75.58999633789062,25.963289260864258
2025-07-03,47.823482513427734,307.1400146484375,76.14966583251953,220.7868194580078,553.5538940429688,618.4869995117188,83.4866714477539,75.19000244140625,26.0889949798584
2025-07-07,47.14673614501953,307.3699951171875,75.89384460449219,217.47125244140625,549.3840942382812,613.8780517578125,82.68991088867188,76.4800033569336,26.176023483276367
2025-07-08,47.440975189208984,304.1600036621094,75.78961944580078,218.97564697265625,549.6925659179688,613.5418090820312,82.58431243896484,76.95999908447266,26.195363998413086
2025-07-09,47.362510681152344,305.5199890136719,75.9980697631836,221.35096740722656,553.5838623046875,617.2210083007812,83.44828033447266,76.93000030517578,26.195363998413086
2025-07-10,47.490013122558594,306.20001220703125,75.92227172851562,222.48915100097656,552.7877197265625,618.9617309570312,83.50586700439453,75.38999938964844,26.243711471557617
2025-07-11,47.33308792114258,309.1400146484375,75.8275146484375,219.4210205078125,551.543701171875,616.7858276367188,82.35393524169922,77.29000091552734,26.321069717407227
2025-07-14,47.4017448425293,308.010009765625,75.88435363769531,220.89569091796875,553.5440063476562,617.9627685546875,82.18113708496094,75.62000274658203,26.38875961303711
2025-07-15,47.745018005371094,306.7300109863281,75.65696716308594,216.57061767578125,554.0515747070312,615.3220825195312,81.60516357421875,75.26000213623047,26.53380584716797
2025-07-16,47.970603942871094,308.260009765625,75.8559341430664,218.7480010986328,554.6188354492188,617.3792114257812,81.72036743164062,75.19000244140625,26.43710708618164
2025-07-17,48.24522399902344,307.5899963378906,75.9317398071289,221.61819458007812,559.1072387695312,621.1574096679688,81.70116424560547,76.16000366210938,26.553142547607422
2025-07-18,48.13733673095703,308.3900146484375,76.03596496582031,220.04454040527344,558.56982421875,620.702392578125,81.8259506225586,75.93000030517578,26.51446533203125
2025-07-21,48.451194763183594,313.1300048828125,76.14019012451172,219.15379333496094,561.4658203125,621.87939453125,82.5555191040039,75.58999633789062,26.340410232543945
2025-07-22,48.48061752319336,316.1000061035156,76.2728271484375,220.97486877441406,558.5599365234375,621.9683837890625,83.0546875,75.3499984741211,26.205034255981445
2025-07-23,48.971012115478516,312.17999267578125,76.31074523925781,224.34982299804688,561.107666015625,627.2598266601562,82.59392547607422,75.27999877929688,26.166353225708008
2025-07-24,48.70619583129883,310.2699890136719,76.21600341796875,221.25198364257812,562.3018798828125,627.4674072265625,82.44992065429688,76.08999633789062,26.234041213989258
2025-07-25,48.55907440185547,307.3999938964844,76.26336669921875,222.07345581054688,563.6553344726562,630.1180419921875,82.96829223632812,74.8499984741211,26.29206085205078
2025-07-28,48.23542022705078,305.4100036621094,76.22544860839844,221.81613159179688,565.4169311523438,629.9598999023438,82.43071746826172,77.16999816894531,26.59182357788086
2025-07-29,48.255035400390625,306.25,76.2728271484375,220.40084838867188,564.5410766601562,628.2982788085938,83.82264709472656,79.80000305175781,26.65951156616211
2025-07-30,47.90195083618164,300.9599914550781,76.11175537109375,219.28244018554688,565.2974243164062,627.507080078125,83.39067840576172,81.04000091552734,26.920595169067383
2025-07-31,47.62732696533203,302.9599914550781,76.15914916992188,217.13475036621094,562.3018798828125,625.1531372070312,83.43867492675781,79.58999633789062,26.978612899780273
2025-08-01,47.27423858642578,309.1099853515625,76.16294860839844,212.710693359375,551.2251586914062,614.9066162109375,84.62488555908203,77.45999908447266,26.65951156616211
2025-08-04,47.7646369934082,310.9100036621094,76.42005920410156,217.47125244140625,561.3961791992188,624.2530517578125,84.85615539550781,76.11000061035156,26.64984130859375
2025-08-05,47.90195083618164,311.1600036621094,76.3819580078125,218.5797576904297,557.5845336914062,621.088134765625,85.11631774902344,75.0199966430664,26.64984130859375
2025-08-06,48.12752914428711,310.5,76.45814514160156,218.292724609375,564.6007690429688,625.845458984375,84.62488555908203,73.79000091552734,26.49512481689453
2025-08-07,48.52965545654297,313.1199951171875,76.3819580078125,217.5801239013672,566.5115966796875,625.3212280273438,84.4803466796875,73.41999816894531,26.475786209106445
2025-08-08,48.490421295166016,313.04998779296875,76.39148712158203,218.05520629882812,571.7960815429688,630.197265625,84.11416625976562,73.30000305175781,26.52413558959961
2025-08-11,48.353111267089844,308.54998779296875,76.39148712158203,218.00570678710938,570.104248046875,628.9510498046875,84.21051788330078,73.80000305175781,26.630502700805664
2025-08-12,48.94158935546875,308.2699890136719,76.56289672851562,224.4784698486328,577.269775390625,635.6468505859375,83.78652954101562,72.94999694824219,26.49512481689453
2025-08-13,49.53006362915039,309.2099914550781,76.76288604736328,228.8431396484375,577.558349609375,637.8226928710938,84.4803466796875,72.45999908447266,26.42743682861328
2025-08-14,48.921974182128906,307.25,76.56289672851562,225.89376831054688,577.1105346679688,637.8821411132812,83.85398864746094,73.73999786376953,26.52413558959961
2025-08-15,48.98081970214844,307.42999267578125,76.62004089355469,224.79519653320312,574.57275390625,636.388671875,83.25655364990234,72.80000305175781,26.43710708618164
2025-08-18,49.2652473449707,306.95001220703125,76.56289672851562,225.61666870117188,574.3438110351562,636.2501220703125,83.01564025878906,73.16999816894531,26.50479507446289
2025-08-19,48.86312484741211,305.2699890136719,76.54385375976562,223.88465881347656,566.5513916015625,632.7984008789062,83.49745178222656,72.30000305175781,26.57248306274414
2025-08-20,48.79446792602539,308.3599853515625,76.51527404785156,223.09288024902344,563.1876220703125,631.1170654296875,83.6805419921875,73.5199966430664,26.553142547607422
2025-08-21,48.686580657958984,307.2900085449219,76.3724365234375,223.64710998535156,560.5802001953125,628.5850830078125,83.26618957519531,74.12999725341797,26.688520431518555
2025-08-22,49.65756607055664,310.5799865722656,76.99142456054688,232.41604614257812,569.2284545898438,638.2380981445312,83.88289642333984,74.63999938964844,26.42743682861328
2025-08-25,49.37313461303711,309.8299865722656,76.83907318115234,229.97142028808594,567.58642578125,635.4292602539062,83.6419906616211,75.75,26.64017105102539
2025-08-26,49.245635986328125,312.0799865722656,77.0104751586914,231.87168884277344,569.8653564453125,638.0897216796875,83.59380340576172,74.05000305175781,26.57248306274414
2025-08-27,48.95139694213867,312.7099914550781,77.10569763183594,233.51463317871094,570.7412109375,639.5436401367188,83.49745178222656,74.68000030517578,26.5821533203125
2025-08-28,49.13774871826172,315.0299987792969,77.14379119873047,233.791748046875,574.3140258789062,641.8085327148438,84.04671478271484,75.23999786376953,26.485454559326172
2025-08-29,48.90235900878906,318.07000732421875,77.00096130371094,232.75254821777344,567.666015625,637.98095703125,83.44925689697266,74.83999633789062,26.46611785888672
2025-09-02,48.86312484741211,325.5899963378906,76.91770935058594,231.49557495117188,562.9088745117188,633.2533569335938,82.8282699584961,76.76000213623047,26.64017105102539
2025-09-03,49.049476623535156,328.1400146484375,77.12821197509766,231.26795959472656,567.3375854492188,636.685302734375,83.7375259399414,74.83000183105469,26.59182357788086
2025-09-04,48.892547607421875,326.69000244140625,77.33871459960938,234.15794372558594,572.4728393554688,642.00634765625,84.37592315673828,74.18000030517578,26.630502700805664
2025-09-05,49.48102569580078,331.04998779296875,77.37698364257812,235.32582092285156,573.298828125,640.14697265625,85.66240692138672,72.62999725341797,26.49512481689453
2025-09-08,49.93218994140625,334.82000732421875,77.37698364257812,235.80088806152344,576.0953979492188,641.7195434570312,86.80379486083984,73.04000091552734,26.408098220825195
2025-09-09,50.206809997558594,334.05999755859375,77.29086303710938,234.415283203125,577.7275390625,643.203125,86.31047821044922,73.38999938964844,26.51446533203125
2025-09-10,50.55009078979492,335.260009765625,77.3482666015625,233.9995880126953,577.9166870117188,645.0625610351562,86.80379486083984,74.70999908447266,26.53380584716797
2025-09-11,51.28568649291992,334.760009765625,77.53964233398438,238.32464599609375,581.2803955078125,650.4231567382812,87.3841781616211,73.0,26.44677734375
2025-09-12,51.25625991821289,335.4200134277344,77.46308898925781,235.88995361328125,583.8480834960938,650.2054443359375,87.00691986083984,73.30999755859375,26.485454559326172
2025-09-15,51.628963470458984,338.9100036621094,77.68314361572266,236.88958740234375,588.843994140625,653.6671142578125,87.21005249023438,74.2300033569336,26.398427963256836
