Date,EEM,GLD,HYG,IWM,QQQ,SPY,TLT,USO,UUP
2021-06-17,48.55411911010742,165.85000610351562,66.37350463867188,213.5753173828125,334.76043701171875,393.1000061035156,120.84297180175781,48.040000915527344,21.328372955322266
2021-06-18,48.216251373291016,164.92999267578125,66.34313201904297,208.72662353515625,332.13348388671875,387.79693603515625,123.11551666259766,48.36000061035156,21.397342681884766
2021-06-21,48.420753479003906,166.9499969482422,66.47211456298828,213.19003295898438,334.1976318359375,393.3487243652344,121.05413055419922,49.36000061035156,21.29389190673828
2021-06-22,48.1984748840332,166.25,66.51765441894531,214.15794372558594,337.3129577636719,395.45159912109375,121.3498764038086,49.41999816894531,21.25940704345703
2021-06-23,48.491886138916016,166.13999938964844,66.44937896728516,214.86265563964844,337.47802734375,394.9749755859375,121.03727722167969,49.720001220703125,21.29389190673828
2021-06-24,48.936431884765625,166.0399932861328,66.65425872802734,217.89772033691406,339.5645446777344,397.3115234375,121.23160552978516,49.84000015258789,21.276647567749023
2021-06-25,49.345420837402344,166.58999633789062,66.72254180908203,218.2642059326172,339.1471252441406,398.72283935546875,119.97283172607422,50.25,21.28527069091797
2021-06-28,49.3898811340332,166.5800018310547,66.71495819091797,216.53521728515625,343.27178955078125,399.526611328125,121.20623016357422,49.540000915527344,21.29389190673828
2021-06-29,49.35431671142578,164.8300018310547,66.79842376708984,215.50157165527344,344.5140075683594,399.74163818359375,121.40902709960938,49.88999938964844,21.345617294311523
2021-06-30,49.034236907958984,165.6300048828125,66.80602264404297,215.52978515625,343.9705810546875,400.0780334472656,121.94966125488281,49.880001068115234,21.405963897705078
2021-07-01,48.75860595703125,166.1999969482422,66.93695831298828,217.42788696289062,344.1064453125,402.2930908203125,121.95643615722656,50.619998931884766,21.466310501098633
2021-07-02,48.70526123046875,167.2899932861328,67.04354858398438,215.3606414794922,348.0563659667969,405.3680419921875,122.69237518310547,50.93000030517578,21.38010025024414
2021-07-06,47.85172653198242,168.1199951171875,67.00547790527344,212.23158264160156,349.5605163574219,404.62969970703125,124.13046264648438,49.900001525878906,21.45768928527832
2021-07-07,47.79837417602539,168.75999450683594,67.02833557128906,210.25827026367188,350.298095703125,406.0596923828125,125.23017883300781,48.65999984741211,21.49217414855957
2021-07-08,46.802581787109375,168.64999389648438,66.88367462158203,208.32264709472656,348.18243408203125,402.7510681152344,125.7208023071289,49.52000045776367,21.405963897705078
2021-07-09,47.61166000366211,169.2100067138672,66.99789428710938,212.72019958496094,350.3563232421875,407.05035400390625,123.95277404785156,50.40999984741211,21.354236602783203
2021-07-12,47.65612030029297,169.0,66.97506713867188,212.8987274169922,351.72479248046875,408.5083923339844,123.7920913696289,50.310001373291016,21.38010025024414
2021-07-13,47.7005729675293,169.22000122070312,66.777099609375,208.88638305664062,351.72479248046875,407.1158447265625,122.84465026855469,51.150001525878906,21.509416580200195
2021-07-14,47.905067443847656,171.0399932861328,66.88367462158203,205.66336059570312,352.3555908203125,407.7232971191406,124.24042510986328,49.70000076293945,21.405963897705078
2021-07-15,48.020652770996094,171.07000732421875,66.83800506591797,204.4981689453125,349.88079833984375,406.33074951171875,125.6108169555664,49.040000915527344,21.466310501098633
2021-07-16,47.6472282409668,169.41000366210938,66.74664306640625,201.97987365722656,347.0470275878906,403.1435852050781,125.37393188476562,49.13999938964844,21.49217414855957
2021-07-19,46.84702682495117,169.61000061035156,66.29745483398438,198.95419311523438,344.2034912109375,397.1900329589844,128.12319946289062,45.84000015258789,21.52665901184082
